Country,Date,Temp_Max,Temp_Min,Temp_Mean,Precipitation_Sum,Windspeed_Max,Windgusts_Max,Sunshine_Duration
Argentina,08-04-2005,20.9,9.1,14.5,0,17.7,35.3,37747.56
Argentina,09-04-2005,22.2,10,15.6,0,20.1,34.6,37597.38
Argentina,10-04-2005,23.4,10.1,16.2,0,14.5,29.5,37067.45
Argentina,11-04-2005,19.7,11.7,15.3,0,22.2,42.5,36189.78
Argentina,12-04-2005,15.3,4.9,10.6,0,14.5,30.2,37004.12
Argentina,13-04-2005,17.9,7.6,12.2,0,21.7,45,36384.27
Argentina,14-04-2005,20.2,10.9,14.9,0,13.9,25.2,36307.38
Argentina,15-04-2005,21.6,11.2,15.8,0,16.8,29.9,36227.52
Argentina,16-04-2005,26.2,11.3,17.8,0,24.4,47.5,35962.95
Argentina,17-04-2005,24.1,12.5,18.1,0,21.1,40.3,35801.21
Argentina,18-04-2005,25,12,17.9,0,21.7,41,35647.11
Argentina,19-04-2005,19.1,11.1,15.2,0,14.8,29.5,35501.14
Argentina,20-04-2005,21.4,8.5,14.1,0,21.8,43.2,35363.86
Argentina,21-04-2005,25.2,9.9,16.8,0,17.9,33.5,35235.77
Argentina,22-04-2005,26.5,12.3,18.1,0,11.6,22.7,35117.39
Argentina,23-04-2005,22,6.9,13.7,2.2,36.8,66.6,35020.54
Argentina,24-04-2005,12.4,5,8.6,0.8,26.4,62.3,34961.03
Argentina,25-04-2005,14.3,3.4,8.6,0,12.2,25.2,34902.74
Argentina,26-04-2005,17.7,4.5,10.6,0,21.4,42.1,34841.45
Argentina,27-04-2005,21.6,7.5,13.6,0,20.3,39.6,34781.44
Argentina,28-04-2005,22.3,10.4,15.1,0,15.9,29.2,28961.63
Argentina,29-04-2005,22.6,7.5,14.2,0,16.5,33.5,34661.19
Argentina,30-04-2005,25.7,12.4,17.9,0,24.2,49.3,34597.23
Argentina,01-05-2005,25.8,13.1,18.8,0,22.7,42.1,34462.41
Argentina,02-05-2005,25.4,14.8,19.3,0,21.3,41.8,34328.73
Argentina,03-05-2005,25,15.9,19.7,0,29.5,52.6,22048.06
Argentina,04-05-2005,19.4,10.4,15.5,22.4,24.7,46.1,13201.1
Argentina,05-05-2005,15,6,9.9,0,16.6,34.2,33935.86
Argentina,06-05-2005,14.3,4.1,8.6,0,10.3,16.9,33808.07
Argentina,07-05-2005,14.6,4.3,9.1,0,18.8,37.1,33178.12
Argentina,08-05-2005,14.7,8.6,11.2,0,21.3,41,14743.3
Argentina,09-05-2005,19,10.5,14.5,0,26.8,53.6,21415.21
Argentina,10-05-2005,16.3,10.2,14,3,22.7,50,21737.16
Argentina,11-05-2005,17.7,7.3,12.3,0,25.5,46.4,33199.16
Argentina,12-05-2005,18.6,11.4,14.4,0.3,24.8,46.4,22074.25
Argentina,13-05-2005,14,8.6,10.9,3.2,11.9,23,19239.07
Argentina,14-05-2005,15.5,7.1,10.2,0,16.6,32.4,30391.38
Argentina,15-05-2005,16.7,3.7,9.5,0,18.2,35.6,31421.15
Argentina,16-05-2005,16.8,5.5,10.6,0,25.7,49.3,32637.77
Argentina,17-05-2005,17.2,8.5,11.9,0,28.5,51.5,32486.27
Argentina,18-05-2005,17.6,3.1,10.7,6.3,32.5,65.2,29181.24
Argentina,19-05-2005,13,3,8.1,0,29.9,61.9,32320.5
Argentina,20-05-2005,12.1,3.5,7.6,0,34.3,63.7,24705.37
Argentina,21-05-2005,12.1,4.4,7.6,0,24,45.7,31911.37
Argentina,22-05-2005,18.1,5.3,10.5,0,17.9,35.3,30321.23
Argentina,23-05-2005,14.7,6.8,10.4,0,15.9,37.1,19811.16
Argentina,24-05-2005,12.7,6.6,9.6,0,19.7,32.4,31331.41
Argentina,25-05-2005,14,5.2,9.1,2.8,21.6,43.6,14606.3
Argentina,26-05-2005,17,6.1,11.6,0,21.9,40.3,26450.08
Argentina,27-05-2005,17.5,10.3,13.9,0,25.3,41.8,12210.38
Argentina,28-05-2005,18.8,11.9,14.6,0.1,21.3,49.3,15250.28
Argentina,29-05-2005,16.7,9.3,12.9,0.1,30.4,55.4,30982.97
Argentina,30-05-2005,14.3,3.7,9.2,0,20.9,40.7,12351
Argentina,31-05-2005,16.6,9.9,12.4,0,22.4,45.4,16529.39
Argentina,01-06-2005,19.6,11.2,14.3,0,19.9,37.4,26868.29
Argentina,02-06-2005,15.9,8.9,13,0,11.5,32,18987.26
Argentina,03-06-2005,13.3,3.2,8.1,0.8,18.7,33.8,29739.47
Argentina,04-06-2005,15.5,4.4,9,0,13.2,25.9,28840.52
Argentina,05-06-2005,17.1,5.8,10.4,0,14.4,25.6,30669.92
Argentina,06-06-2005,18.7,10.2,13.5,0,30.7,58.3,28824.34
Argentina,07-06-2005,13.6,8.9,11.2,4.1,16.6,29.5,0
Argentina,08-06-2005,12,3.3,7.3,0,13,20.5,30624.78
Argentina,09-06-2005,14.6,5.3,9.3,0,27.3,52.9,27156.49
Argentina,10-06-2005,11.7,6.5,9.2,2.7,19.5,36,2213.89
Argentina,11-06-2005,15.1,3.8,8.6,0,25.4,48.2,30603.75
Argentina,12-06-2005,11.6,4,8,0,22.3,44.6,29873.68
Argentina,13-06-2005,7.8,-1,3.4,0,9,20.2,28888.5
Argentina,14-06-2005,5.1,-3.4,0.3,2.8,15,26.6,8293.86
Argentina,15-06-2005,5.5,0.7,3.2,7.3,14.4,28.1,298.7
Argentina,16-06-2005,8.8,5.5,7.1,6.9,12.6,20.5,0
Argentina,17-06-2005,9.5,7,8,0,13.6,28.4,1291.04
Argentina,18-06-2005,8.5,3.3,6.1,0,14.1,29.2,4684.89
Argentina,19-06-2005,9.1,1.9,5.7,0,11,22.7,20028.42
Argentina,20-06-2005,8.4,4,5.7,0,10.5,19.4,28369.5
Argentina,21-06-2005,10.8,5.8,7.7,0.7,22,43.9,13981.12
Argentina,22-06-2005,14,5.8,9,0.7,18.4,36,28664.46
Argentina,23-06-2005,13.7,4.9,9.2,0,18.4,33.1,21954.62
Argentina,24-06-2005,15.9,6.4,10.2,0.4,15.6,31.7,30544.78
Argentina,25-06-2005,13.6,6.1,9,0,11.3,20.2,9296.11
Argentina,26-06-2005,13.2,6.7,9.5,0,25.6,44.3,17192.09
Argentina,27-06-2005,13,10.8,11.8,3.3,25.4,49.7,0
Argentina,28-06-2005,11.9,6.9,9.3,0.2,25.1,45.4,21437.12
Argentina,29-06-2005,10.8,4.7,7,3.3,15.9,30.6,25301.31
Argentina,30-06-2005,13.7,0.5,6.9,0,17.3,36,30687.43
Argentina,01-07-2005,15.4,5.7,9.5,0,9.1,27.7,28133.87
Argentina,02-07-2005,14.6,4.5,9.3,0,14.3,26.3,16364.74
Argentina,03-07-2005,10.8,5.2,8.1,2.2,16.6,36.4,26486.75
Argentina,04-07-2005,8,0.1,4.5,0,10.2,24.5,29360.57
Argentina,05-07-2005,7.9,0.4,4.3,0,15.6,31.3,30899.13
Argentina,06-07-2005,9.6,-2.4,3.6,0,22,40.7,30950.87
Argentina,07-07-2005,10.8,3.8,7,0,30.8,59.8,29097.09
Argentina,08-07-2005,15.2,6.8,9.5,0.6,23.4,43.9,31063.23
Argentina,09-07-2005,14,4,8.5,0,21.6,40.3,20418.57
Argentina,10-07-2005,16.7,6,9.9,0,16.2,29.2,31187.01
Argentina,11-07-2005,16,0.9,7.6,0,15.3,27,31241.25
Argentina,12-07-2005,15.2,8.8,13,1.9,25.5,45.7,6482.52
Argentina,13-07-2005,18.6,7.6,12.8,1.7,24,51.8,29296.59
Argentina,14-07-2005,7.6,5.2,6.7,10.8,17.3,38.9,5.54
Argentina,15-07-2005,8.8,2.1,4.9,0,10.8,22,31417.16
Argentina,16-07-2005,10.3,-1.4,3.9,0,14.3,28.1,31464.16
Argentina,17-07-2005,10.9,0.7,4.9,0,23.2,43.9,31519.73
Argentina,18-07-2005,10.5,-1.1,4.4,0,12,23,31568.52
Argentina,19-07-2005,14.4,2.7,7.4,0,19.2,37.8,31611.86
Argentina,20-07-2005,13.3,4.4,8.1,0,17,30.6,24808.62
Argentina,21-07-2005,13.2,3.3,7.9,0,20.3,38.9,30957.21
Argentina,22-07-2005,10.2,-1.4,4.4,0,13.8,28.1,31850.37
Argentina,23-07-2005,10.5,-0.2,5.5,0.3,17.3,34.2,18366.7
Argentina,24-07-2005,12.9,4.9,8.5,0.3,16.3,31.7,25118.4
Argentina,25-07-2005,10.7,2,6,0,13.9,29.5,31505.65
Argentina,26-07-2005,11.2,2.4,6.8,0,20.6,37.4,30764.13
Argentina,27-07-2005,13.8,5.7,9.4,0,22.7,40.7,11810.84
Argentina,28-07-2005,14.2,2.7,8,0,19.8,34.2,9824.18
Argentina,29-07-2005,16.7,9.3,12.4,0,21.6,38.2,14346.3
Argentina,30-07-2005,19.7,6.5,12.2,0.1,11,25.9,32294.1
Argentina,31-07-2005,18.3,7.8,12.8,0.3,16,31.7,26518.95
Argentina,01-08-2005,16.7,7.7,12,0.8,24.5,45.7,16058
Argentina,02-08-2005,15.3,7.6,11.4,0.6,14.4,28.8,17883.3
Argentina,03-08-2005,16.3,7.5,11.3,0.5,24.2,44.6,22337.9
Argentina,04-08-2005,12.5,5.5,9.4,0.5,23.3,41.8,15117.74
Argentina,05-08-2005,13.2,4.6,7.5,0,16.9,31.7,21600
Argentina,06-08-2005,11.4,3.1,6.5,0,28.7,51.1,33595.15
Argentina,07-08-2005,10,-0.1,4.3,0,19.6,38.5,27690.64
Argentina,08-08-2005,11.2,1.4,5.7,0,24.7,43.6,32446.57
Argentina,09-08-2005,13.9,6.2,9.4,0,35.3,64.8,32888.3
Argentina,10-08-2005,14.1,8.7,10.8,0.2,29.3,60.8,6801.19
Argentina,11-08-2005,16.9,7.1,11.4,0,20.5,38.2,33610.12
Argentina,12-08-2005,20.8,9.7,14.3,0,23,41.4,32072.66
Argentina,13-08-2005,12.2,6.1,8.5,2.4,24.6,43.9,0
Argentina,14-08-2005,9.8,4.5,6.6,6.8,10.2,25.6,3497.47
Argentina,15-08-2005,9.9,0.6,5.3,0,16.2,29.2,4579.61
Argentina,16-08-2005,11.4,6.3,8.4,4.7,20.2,41.8,1633.95
Argentina,17-08-2005,15.2,6.6,10.4,0,24.1,43.2,34782.83
Argentina,18-08-2005,15.2,3.8,9,0,16.1,29.2,27767.74
Argentina,19-08-2005,17.4,4,9.9,0,19.7,37.8,34799.27
Argentina,20-08-2005,17,8.2,12,0,23.8,45.4,35041.96
Argentina,21-08-2005,16,8.5,12.9,6.2,13.6,28.8,658.46
Argentina,22-08-2005,18.1,7.4,11.6,0,14.4,23,25200
Argentina,23-08-2005,12.2,7.5,9.6,0.2,19.5,36.4,10457.88
Argentina,24-08-2005,15.5,3.7,8.9,0,12.6,24.5,35767.42
Argentina,25-08-2005,16.6,5.7,10.8,0,23,44.6,6770.1
Argentina,26-08-2005,19.1,10.9,14.3,0,20.9,40.7,34132.46
Argentina,27-08-2005,17.4,11.6,13.9,0,32.8,61.2,33477.53
Argentina,28-08-2005,15.9,5.5,10.8,0.4,23,41.8,35844.76
Argentina,29-08-2005,12.4,5.5,8.6,0.2,25.3,47.5,32200.13
Argentina,30-08-2005,10.2,2.1,6,0,21.6,41.4,27404.4
Argentina,31-08-2005,10.1,1.5,5.7,0,9.7,19.1,29268.49
Argentina,01-09-2005,10.3,0.2,5.6,0,14.2,25.2,27973.87
Argentina,02-09-2005,14.2,1.5,7.6,0,20.6,41.8,35953.66
Argentina,03-09-2005,14.1,7.6,10.6,0.2,23.1,45,32834.62
Argentina,04-09-2005,16.1,7.3,10.7,2.7,12.7,31,33628.14
Argentina,05-09-2005,14,4,9,0,9.4,23.4,21600
Argentina,06-09-2005,18.8,7.9,12.5,0.1,14.8,30.6,35776.42
